no,word,created_at,updated_at,use,example,part_of_speech,pronunciation,mean
6673,좋다,2024-01-04 19:08:00,,Y,"[[""지수는 옷을 만드는 솜씨가 좋다."",""유민이는 어릴 때부터 좋은 글을 많이 접했다."",""민준이는 능력이 좋아서 회사에서 인정받고 있다.""],[""성격이 좋은 지수는 늘 주위에 친구들이 많다."",""유민이는 어려운 사람들을 위해 꾸준히 봉사를 하는 마음씨가 좋은 아이이다.""],[""승규는 항상 좋게 말해서인지 부드러운 인상을 준다."",""엄마는 늘 내게 태도가 좋은 사람이 되어야 한다고 말씀하셨다.""],[""승규는 체력이 좋아서 좀처럼 지치는 법이 없다."",""민준이는 체구가 크고 좋아서 누가 봐도 건강해 보인다.""],[""최 씨는 받을 돈이 있으면 꼭 얘기해서 비위 좋게 다 받아온다."",""민준이는 염치가 좋게도 친구들에게 매번 밥을 얻어먹기만 한다."",""다들 이 일을 말렸는데도 밀고 나가는 걸 보니 그 녀석 배짱이 좋네.""],[""이렇게 날씨가 좋은데 어디 소풍이라도 가면 좋겠다."",""지수가 책을 읽다가 창밖을 바라보았는데 햇볕이 참 좋았다."",""오늘은 친구와 나들이를 가기로 했는데 마침 날이 따뜻하고 좋다.""],[""이 정도 돈이면 우리가 사려고 했던 물건은 좋게 사겠다."",""지수는 벌이가 아주 많은 것은 아니지만 자기가 생활하는 데는 좋게 번다.""],[""유민이의 머리카락은 숱이 좋고 윤기가 흐른다."",""그녀가 묶었던 머리를 풀자 탄력 있고 좋은 머리카락이 어깨 위로 흘러내렸다.""],[""이번 주말은 결혼하기에 날이 매우 좋다."",""오늘은 일이 다 잘 풀리는 걸 보니 운수가 좋은 날인가 보다.""],[""나는 이 차의 향이 참 좋다."",""어머니께서는 됨됨이가 바른 민준이가 좋다고 말씀하셨다.""],[""유민이는 오늘따라 유난히 기분이 좋아 보인다."",""자신의 선물에 어머니께서 기뻐하시는 모습을 본 지수는 마음이 좋았다.""],[""네가 공부를 못 해도 좋으니 건강하게만 자라다오."",""결혼식은 굳이 떠들썩하고 화려하게 안 해도 좋다."",""민준이는 지금 일도 좋고 하고 있는 공부도 좋다고 한다.""],[""이 책은 글씨가 커서 어르신들이 읽기에 좋다."",""이곳은 교통이 편리하고 편의 시설이 많아서 생활하기가 좋다.""],[""이 약은 허리 통증에 특히 좋다."",""할머니는 몸에 좋은 거라며 보약 한 봉지를 내게 주셨다.""],[""지수가 유민이보다 성적이 좋다."",""여기가 옆에 있는 식당보다 음식 맛이 좋다."",""내가 학생이 회사원보다 좋은 이유를 몇 가지 말해줄게.""],[""민준이는 친구들과 사이가 좋다."",""우리 부모님은 마을 내에서 금실이 좋기로 소문이 났다."",""승규는 회사 사람들과 두루두루 좋은 관계를 유지하고 있다.""],[""김 씨의 말은 아무리 좋게 생각하려고 해도 잘 안 된다."",""유민이의 행동은 좋게 이해하자면 너무 많은 것을 고려한 탓에 그렇게 한 것이었다.""],[""할 일이 있다고 말을 했으면 좋게."",""미리 여기 온다고 얘기나 해 줬으면 좋게."",""아이고, 차린 음식이 먹을 만하기라도 했으면 좋게.""],[""고랭지 배추는 김장용으로 좋다."",""이 영화는 한국어 교육용으로 좋다.""]]",형용사,[조ː타],"[""어떤 것의 성질이나 내용 등이 훌륭하여 만족할 만하다."",""성격 등이 원만하고 착하다."",""말투나 태도 등이 부드럽다."",""신체적 조건이나 건강 상태 등이 보통보다 낫다."",""체면을 따지지 않거나 염치가 없다."",""날씨가 맑고 화창하다."",""충분하거나 넉넉하다."",""머리카락이 많고 상태가 괜찮다."",""날짜나 기회 등이 알맞다."",""어떤 일이나 대상이 마음에 들고 만족스럽다."",""감정 등이 기쁘고 흐뭇하다."",""어떤 행동이나 일 등이 문제될 것이 없다."",""어떤 일을 하기가 쉽거나 편하다."",""어떤 것이 몸이나 건강을 더 나아지게 하는 성질이 있다."",""어떤 것이 다른 것과 비교하여 질이나 수준 등이 더 높다."",""서로 가깝고 친하다."",""어느 편에 유리하게 해석하는 데가 있다."",""앞의 말을 부정하며 핀잔을 주는 데가 있다."",""재료의 용도로나 어떤 일을 하는 데 적합하다.""]"
6674,싫다,2024-01-04 19:08:00,,Y,"[[""나는 단 음식이 싫다."",""삼촌은 성격이 별나서 싫은 사람과는 말도 하지 않는다.""],[""아이는 쓴 약을 먹기가 싫어서 엄마 몰래 약을 버렸다."",""지수는 밖에 나갈 준비를 다 했지만 비가 오자 갑자기 나가기가 싫었다.""]]",형용사,[실타],"[""마음에 들지 않다."",""어떤 일을 하고 싶지 않다.""]"
6675,밥,2024-01-04 19:08:00,,Y,"[[""어머니가 밥을 안치는 동안 나는 상추를 씻었다."",""지수는 다이어트 중이라며 밥을 반만 남기고 덜어냈다.""],[""여동생은 살을 빼려고 하루 종일 밥을 굶고 있다."",""민준은 일이 너무 바빠 종일 밥을 한 끼밖에 못 먹었다.""],[""할머니는 아침마다 돼지 밥을 주러 돼지우리로 가신다."",""사자 새끼를 잡아먹으려던 악어가 결국 화난 사자의 밥이 되었다.""],[""각 부서의 장들은 자기 밥을 지키느라 부서 통합에 반대했다."",""어머니는 막내가 너무 착해서 자기 밥도 못 찾아 먹을까 봐 걱정하신다.""],[""국회 의원들은 자기 지역의 사업체가 다 자신들의 밥인 줄 안다."",""반장은 몸이 약하고 소심한 민준이를 자기 밥으로 생각하고 궂은 일을 다 시킨다.""]]",명사,[밥],"[""쌀과 다른 곡식에 물을 붓고 물이 없어질 때까지 끓여서 익힌 음식."",""매일 일정한 때에 먹는 음식."",""동물이 먹는 먹이."",""자기가 차지해야 할 것."",""(비유적으로) 다른 사람에게 이용당하거나 희생되는 사람.""]"
6676,빵,2024-01-04 19:08:00,,Y,"[[""제과점은 여러 가지 과자와 빵들로 가득했다."",""쉬는 시간에 매점에서 간식으로 빵을 사 먹었다."",""한국 사람들은 주식으로 밥을 먹지만 서양 사람들은 빵을 먹는다.""],[""사람은 빵만으로 살 수 없다."",""난민들에게 가장 중요한 것은 바로 빵 문제이다."",""한 조각의 빵 때문에 양심을 저버려서는 안 된다."",""굶주린 사람에게 사람은 빵만으로 살 수 없다는 말은 합당치 않다.""]]",명사,[빵],"[""밀가루를 반죽하여 발효시켜 찌거나 구운 음식."",""(비유적으로) 사는 데에 필요한 식량.""]"
6677,과자,2024-01-04 19:08:00,,Y,"[[""승규는 과자를 좋아해서 매일 간식으로 사 먹는다."",""소풍 가는 유민이의 가방에는 과자가 가득 들어 있었다.""]]",명사,[과자],"[""밀가루나 쌀가루 등에 우유, 설탕 등을 넣고 반죽하여 굽거나 튀긴 간식.""]"
6678,먹다,2024-01-04 19:08:00,2024-01-05 20:05:00,Y,"[[""우리는 점심에 식사로 된장찌개를 먹었다."",""아이들이 반찬을 골고루 먹지 않아 걱정이다.""]]",동사,[먹따],"[""음식 등을 입을 통하여 배 속에 들여보내다.""]"
6679,물,2024-01-04 19:08:00,2024-01-05 20:05:00,Y,"[[""나는 운동 후에 목이 말라서 시원한 물을 마셨다."",""나는 더러워진 두 손을 흐르는 물에 깨끗이 씻었다.""]]",명사,[물],"[""강, 호수, 바다, 지하수 등에 있으며 순수한 것은 빛깔, 냄새, 맛이 없고 투명한 액체.""]"
6685,하다,2024-01-04 19:08:00,,Y,"[[""없음""],[""없음""],[""없음""],[""없음""],[""없음""],[""없음""]]",접사,[하다],"[""'그것을 행동함', '그것과 관련된 행동을 함'의 뜻을 더하고 동사로 만드는 접미사."",""'그러한 상태임'의 뜻을 더하고 형용사로 만드는 접미사."",""'그러한 소리를 냄' 또는 '그러한 모양임'의 뜻을 더하고 동사나 형용사로 만드는 접미사."",""'그러한 모양임', '그러한 상태임' 또는 '그러한 성질을 지님'의 뜻을 더하고 동사나 형용사로 만드는 접미사."",""'그러하게 됨', '그러한 상태임' 또는 '그러한 성질임'의 뜻을 더하고 동사나 형용사로 만드는 접미사."",""'그러함'의 뜻을 더하고 동사나 형용사로 만드는 접미사.""]"
6686,교무실,2024-01-04 19:08:00,,Y,"[[""교무실의 가장 안쪽에는 교감 선생님의 자리가 있다."",""민준이는 교무실에 계신 담임 선생님께 가서 진학 상담을 했다.""]]",명사,[교ː무실],"[""교사들이 수업 준비를 하거나 그 밖의 학교 일을 보는 사무실.""]"
6687,복도,2024-01-04 19:08:00,,Y,"[[""아버지가 입원해 계신 병실은 병원 삼 층의 긴 복도의 끝에 있었다."",""복도는 여러 사람이 이용하는 공간이니까, 복도에서 뛰거나 공놀이를 하면 안 됩니다.""]]",명사,[복또],"[""건물 안에서 여러 방으로 통하게 만들어 놓은 통로.""]"
6688,급식실,2024-01-04 19:08:00,,Y,,,,
6689,도서관,2024-01-04 19:08:00,,Y,"[[""지수는 주말에도 학교 도서관에서 공부를 한다."",""우리 대학 도서관에는 다양한 종류의 책들이 매우 많다."",""나는 도서관에서 빌린 책을 잃어버려서 책값을 물어 주었다.""]]",명사,[도서관],"[""책과 자료 등을 많이 모아 두고 사람들이 빌려 읽거나 공부를 할 수 있게 마련한 시설.""]"
6690,운동장,2024-01-04 19:08:00,,Y,"[[""체육 시간이 되자 아이들이 운동장으로 우르르 몰려나왔다."",""우리 학교는 운동장이 좁아 운동장에 전교생이 모두 설 수 없다."",""선수들은 경기에 앞서 몸을 풀기 위해 운동장 한 바퀴를 가볍게 뛰고 있었다.""]]",명사,[운ː동장],"[""운동 경기, 놀이 등을 할 수 있도록 여러 가지 기구나 시설을 갖춘 넓은 마당.""]"
6691,화장실,2024-01-04 19:08:00,,Y,"[[""나는 화장실 변기 위에 십 분간 앉아서 일을 보았다."",""승규는 옷에 커피를 쏟아 화장실에서 얼룩을 닦아 냈다.""]]",명사,[화장실],"[""대변과 소변을 몸 밖으로 내보낼 수 있게 시설을 만들어 놓은 곳.""]"
6692,매점,2024-01-04 19:08:00,,Y,"[[""우리는 쉬는 시간만 되면 학교 매점으로 달려가 간식을 사 먹었다."",""한참을 뛰놀던 아이들이 목이 마르다며 매점에서 음료수를 사 달라고 졸랐다.""]]",명사,[매ː점],"[""어떤 기관이나 시설 안에서 물건을 파는 작은 상점.""]"
6693,말하다,2024-01-04 19:08:00,,Y,"[[""그녀는 결혼에 대한 자신의 생각을 부모님께 말했다."",""자유를 꿈꿀 때 사람들은 새처럼 날고 싶다고들 말한다."",""아이는 학교에서 있었던 일을 엄마에게 모두 말하고는 했다.""],[""그는 급한 일이 있으면 전화해달라고 말해 두었다."",""나는 그녀에게 여름 동안만 일을 도와달라고 말해 두었다.""],[""죽음은 모든 사람이 평등하다는 것을 말해 준다."",""사람의 겉모습이 그 사람의 모든 것을 말해 주는 것은 아니다.""],[""고도 비만이란 몸무게가 표준보다 오십 퍼센트 이상 더 나가는 경우를 말한다."",""스모그는 매연 등 대기 오염 물질이 안개처럼 시야를 흐리게 하는 현상을 말한다."",""통합 교육이란 한 과목을 공부할 때도 교과와 관련된 모든 내용을 함께 공부하는 것을 말한다.""],[""그날의 절망으로 말할 것 같으면 죽고 싶을 정도였다."",""지금으로 말할 것 같으면 우리 회사는 조금 위기이다."",""깜찍한 걸로 말하면 우리 딸이 우리나라 최고인 것 같다.""],[""이 법은 반드시 폐지되어야 하는, 말하자면 악법이다."",""그러니까 말하자면 이 학생 성적이 우수하다는 말이지요?"",""그 영화는 내용이 복잡해서 집중이 안 되고, 말하자면 재미가 없었다.""]]",동사,[말ː하다],"[""어떤 사실이나 자신의 생각 또는 느낌을 말로 나타내다."",""어떤 일을 부탁하다."",""어떤 현상이 어떤 사실을 나타내 보이다."",""어떤 뜻을 나타내다."",""어떤 것에 대하여 이야기하기 전에 그것을 확인하거나 강조하는 말."",""앞의 내용을 다른 쉬운 말로 바꾸거나 설명을 덧붙이는 뜻을 나타내는 말.""]"
6694,듣다,2024-01-04 19:08:00,,Y,"[[""지수는 귀가 예민해서 작은 소리도 잘 듣는다."",""그의 피아노 연주는 듣는 사람을 편안하게 해준다."",""우리는 한밤중에 이상한 소리를 듣고 밖으로 나가 보았다.""],[""학생들은 선생님의 설명을 집중해서 들었다."",""일을 제시간에 끝내지 못한 사원의 변명을 듣던 김 과장이 화를 냈다."",""우리는 이 문제에 대해 여러 사람의 의견을 들은 후에 해결책을 고민하기로 했다.""],[""유민이는 어렸을 때부터 부모님의 말을 잘 듣는 아이였다."",""선생님의 말을 안 듣고 자주 말썽을 부리던 친구가 어느 날부터 변하기 시작했다.""],[""말을 잘 듣던 세탁기가 갑자기 왜 이러지?"",""오래 써서 그런지 청소기가 이제 말을 안 듣네."",""그 공장은 말을 잘 듣던 기계가 갑자기 멈춰서 모든 일이 중단되었다.""],[""최근에 사람들에게서 정 씨에 대한 이상한 소문을 들었다."",""우리는 지수로부터 오랫동안 연락이 끊긴 유민이의 근황을 듣게 되었다.""],[""아이가 할아버지께 꾸지람을 듣고 잔뜩 주눅이 들었다."",""그 사람은 주위 사람들로부터 좋은 평을 들은 적이 없다."",""나는 어려운 과제를 끝내고 선생님께 칭찬까지 듣자 피로가 싹 가시는 것 같았다.""],[""승규는 민준이의 장난을 진담으로 듣고 깜짝 놀랐다."",""사춘기에 접어든 동생은 엄마의 걱정을 잔소리로만 듣는다.""],[""이 약이 소화가 안 되는 데에 잘 듣기로 유명하다."",""두통이 심했는데 다행히 약이 빠르게 들어서 괜찮아졌다.""]]",동사,[듣따],"[""귀로 소리를 알아차리다."",""다른 사람의 말이나 소리 등에 귀를 기울이다."",""다른 사람이 말하는 대로 따르다."",""기계, 장치 등이 정상적으로 움직이다."",""다른 사람에게서 말로 어떤 내용을 전달받다."",""주로 윗사람에게 꾸지람을 맞거나 칭찬을 받다."",""어떤 것을 무엇으로 이해하거나 받아들이다."",""약 등이 효과를 보이다.""]"
